"ano_pesquisa","cargo","senioridade","genero","faixa_salarial","total_respondentes","pct_dentro_do_nivel"
"2023","Analista de BI/BI Analyst","Júnior","Feminino","de R$ 1.001/mês a R$ 2.000/mês","16","9.09"
"2023","Analista de BI/BI Analyst","Júnior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","11","6.25"
"2023","Analista de BI/BI Analyst","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","11","6.25"
"2023","Analista de BI/BI Analyst","Júnior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","10","5.68"
"2023","Analista de BI/BI Analyst","Júnior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","5","2.84"
"2023","Analista de BI/BI Analyst","Júnior","Feminino","Menos de R$ 1.000/mês","1","0.57"
"2023","Analista de BI/BI Analyst","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","31","17.61"
"2023","Analista de BI/BI Analyst","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","29","16.48"
"2023","Analista de BI/BI Analyst","Júnior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","29","16.48"
"2023","Analista de BI/BI Analyst","Júnior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","26","14.77"
"2023","Analista de BI/BI Analyst","Júnior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","4","2.27"
"2023","Analista de BI/BI Analyst","Júnior","Masculino","Menos de R$ 1.000/mês","3","1.7"
"2023","Analista de BI/BI Analyst","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","14","7.04"
"2023","Analista de BI/BI Analyst","Pleno","Feminino","de R$ 6.001/mês a R$ 8.000/mês","7","3.52"
"2023","Analista de BI/BI Analyst","Pleno","Feminino","de R$ 3.001/mês a R$ 4.000/mês","5","2.51"
"2023","Analista de BI/BI Analyst","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","4","2.01"
"2023","Analista de BI/BI Analyst","Pleno","Feminino","de R$ 2.001/mês a R$ 3.000/mês","1","0.5"
"2023","Analista de BI/BI Analyst","Pleno","Feminino","de R$ 16.001/mês a R$ 20.000/mês","1","0.5"
"2023","Analista de BI/BI Analyst","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","71","35.68"
"2023","Analista de BI/BI Analyst","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","42","21.11"
"2023","Analista de BI/BI Analyst","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","24","12.06"
"2023","Analista de BI/BI Analyst","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","16","8.04"
"2023","Analista de BI/BI Analyst","Pleno","Masculino","de R$ 2.001/mês a R$ 3.000/mês","7","3.52"
"2023","Analista de BI/BI Analyst","Pleno","Masculino","de R$ 12.001/mês a R$ 16.000/mês","2","1.01"
"2023","Analista de BI/BI Analyst","Pleno","Masculino","de R$ 1.001/mês a R$ 2.000/mês","2","1.01"
"2023","Analista de BI/BI Analyst","Pleno","Masculino","de R$ 16.001/mês a R$ 20.000/mês","1","0.5"
"2023","Analista de BI/BI Analyst","Pleno","Masculino","de R$ 20.001/mês a R$ 25.000/mês","1","0.5"
"2023","Analista de BI/BI Analyst","Pleno","Masculino","Acima de R$ 40.001/mês","1","0.5"
"2023","Analista de BI/BI Analyst","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","10","7.69"
"2023","Analista de BI/BI Analyst","Sênior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","4","3.08"
"2023","Analista de BI/BI Analyst","Sênior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","4","3.08"
"2023","Analista de BI/BI Analyst","Sênior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","2","1.54"
"2023","Analista de BI/BI Analyst","Sênior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","1","0.77"
"2023","Analista de BI/BI Analyst","Sênior","Feminino","de R$ 25.001/mês a R$ 30.000/mês","1","0.77"
"2023","Analista de BI/BI Analyst","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","45","34.62"
"2023","Analista de BI/BI Analyst","Sênior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","29","22.31"
"2023","Analista de BI/BI Analyst","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","14","10.77"
"2023","Analista de BI/BI Analyst","Sênior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","10","7.69"
"2023","Analista de BI/BI Analyst","Sênior","Masculino","de R$ 20.001/mês a R$ 25.000/mês","3","2.31"
"2023","Analista de BI/BI Analyst","Sênior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","3","2.31"
"2023","Analista de BI/BI Analyst","Sênior","Masculino","de R$ 25.001/mês a R$ 30.000/mês","2","1.54"
"2023","Analista de BI/BI Analyst","Sênior","Masculino","de R$ 30.001/mês a R$ 40.000/mês","1","0.77"
"2023","Analista de BI/BI Analyst","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","1","0.77"
"2023","Analista de Dados/Data Analyst","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","26","9.42"
"2023","Analista de Dados/Data Analyst","Júnior","Feminino","de R$ 1.001/mês a R$ 2.000/mês","24","8.7"
"2023","Analista de Dados/Data Analyst","Júnior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","14","5.07"
"2023","Analista de Dados/Data Analyst","Júnior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","12","4.35"
"2023","Analista de Dados/Data Analyst","Júnior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","5","1.81"
"2023","Analista de Dados/Data Analyst","Júnior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","2","0.72"
"2023","Analista de Dados/Data Analyst","Júnior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","1","0.36"
"2023","Analista de Dados/Data Analyst","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","68","24.64"
"2023","Analista de Dados/Data Analyst","Júnior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","48","17.39"
"2023","Analista de Dados/Data Analyst","Júnior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","42","15.22"
"2023","Analista de Dados/Data Analyst","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","23","8.33"
"2023","Analista de Dados/Data Analyst","Júnior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","7","2.54"
"2023","Analista de Dados/Data Analyst","Júnior","Masculino","Menos de R$ 1.000/mês","2","0.72"
"2023","Analista de Dados/Data Analyst","Júnior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","1","0.36"
"2023","Analista de Dados/Data Analyst","Júnior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","1","0.36"
"2023","Analista de Dados/Data Analyst","Pleno","Feminino","de R$ 6.001/mês a R$ 8.000/mês","37","10.28"
"2023","Analista de Dados/Data Analyst","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","29","8.06"
"2023","Analista de Dados/Data Analyst","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","18","5.0"
"2023","Analista de Dados/Data Analyst","Pleno","Feminino","de R$ 3.001/mês a R$ 4.000/mês","12","3.33"
"2023","Analista de Dados/Data Analyst","Pleno","Feminino","de R$ 1.001/mês a R$ 2.000/mês","3","0.83"
"2023","Analista de Dados/Data Analyst","Pleno","Feminino","de R$ 2.001/mês a R$ 3.000/mês","2","0.56"
"2023","Analista de Dados/Data Analyst","Pleno","Feminino","de R$ 12.001/mês a R$ 16.000/mês","1","0.28"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","81","22.5"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","74","20.56"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","39","10.83"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","34","9.44"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","de R$ 2.001/mês a R$ 3.000/mês","11","3.06"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","de R$ 12.001/mês a R$ 16.000/mês","11","3.06"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","de R$ 16.001/mês a R$ 20.000/mês","4","1.11"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","Acima de R$ 40.001/mês","1","0.28"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","de R$ 20.001/mês a R$ 25.000/mês","1","0.28"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","de R$ 30.001/mês a R$ 40.000/mês","1","0.28"
"2023","Analista de Dados/Data Analyst","Pleno","Masculino","de R$ 1.001/mês a R$ 2.000/mês","1","0.28"
"2023","Analista de Dados/Data Analyst","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","36","13.43"
"2023","Analista de Dados/Data Analyst","Sênior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","15","5.6"
"2023","Analista de Dados/Data Analyst","Sênior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","10","3.73"
"2023","Analista de Dados/Data Analyst","Sênior","Feminino","de R$ 16.001/mês a R$ 20.000/mês","4","1.49"
"2023","Analista de Dados/Data Analyst","Sênior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","4","1.49"
"2023","Analista de Dados/Data Analyst","Sênior","Feminino","de R$ 30.001/mês a R$ 40.000/mês","2","0.75"
"2023","Analista de Dados/Data Analyst","Sênior","Feminino","de R$ 20.001/mês a R$ 25.000/mês","1","0.37"
"2023","Analista de Dados/Data Analyst","Sênior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","1","0.37"
"2023","Analista de Dados/Data Analyst","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","104","38.81"
"2023","Analista de Dados/Data Analyst","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","36","13.43"
"2023","Analista de Dados/Data Analyst","Sênior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","27","10.07"
"2023","Analista de Dados/Data Analyst","Sênior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","13","4.85"
"2023","Analista de Dados/Data Analyst","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","7","2.61"
"2023","Analista de Dados/Data Analyst","Sênior","Masculino","de R$ 20.001/mês a R$ 25.000/mês","4","1.49"
"2023","Analista de Dados/Data Analyst","Sênior","Masculino","de R$ 25.001/mês a R$ 30.000/mês","2","0.75"
"2023","Analista de Dados/Data Analyst","Sênior","Masculino","Acima de R$ 40.001/mês","1","0.37"
"2023","Analista de Dados/Data Analyst","Sênior","Masculino","de R$ 30.001/mês a R$ 40.000/mês","1","0.37"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","Feminino","de R$ 1.001/mês a R$ 2.000/mês","3","18.75"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","2","12.5"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","1","6.25"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","5","31.25"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","2","12.5"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","1","6.25"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","1","6.25"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","1","6.25"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Pleno","Feminino","de R$ 6.001/mês a R$ 8.000/mês","3","20.0"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","1","6.67"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","1","6.67"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","5","33.33"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","3","20.0"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","2","13.33"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","3","37.5"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","2","25.0"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Sênior","Masculino","de R$ 20.001/mês a R$ 25.000/mês","1","12.5"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Sênior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","1","12.5"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Sênior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","1","12.5"
"2023","Analista de Negócios/Business Analyst","Júnior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","6","13.95"
"2023","Analista de Negócios/Business Analyst","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","5","11.63"
"2023","Analista de Negócios/Business Analyst","Júnior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","5","11.63"
"2023","Analista de Negócios/Business Analyst","Júnior","Feminino","de R$ 1.001/mês a R$ 2.000/mês","1","2.33"
"2023","Analista de Negócios/Business Analyst","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","11","25.58"
"2023","Analista de Negócios/Business Analyst","Júnior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","6","13.95"
"2023","Analista de Negócios/Business Analyst","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","4","9.3"
"2023","Analista de Negócios/Business Analyst","Júnior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","3","6.98"
"2023","Analista de Negócios/Business Analyst","Júnior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","2","4.65"
"2023","Analista de Negócios/Business Analyst","Pleno","Feminino","de R$ 6.001/mês a R$ 8.000/mês","9","13.04"
"2023","Analista de Negócios/Business Analyst","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","4","5.8"
"2023","Analista de Negócios/Business Analyst","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","3","4.35"
"2023","Analista de Negócios/Business Analyst","Pleno","Feminino","de R$ 2.001/mês a R$ 3.000/mês","1","1.45"
"2023","Analista de Negócios/Business Analyst","Pleno","Feminino","de R$ 3.001/mês a R$ 4.000/mês","1","1.45"
"2023","Analista de Negócios/Business Analyst","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","20","28.99"
"2023","Analista de Negócios/Business Analyst","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","12","17.39"
"2023","Analista de Negócios/Business Analyst","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","7","10.14"
"2023","Analista de Negócios/Business Analyst","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","5","7.25"
"2023","Analista de Negócios/Business Analyst","Pleno","Masculino","de R$ 2.001/mês a R$ 3.000/mês","4","5.8"
"2023","Analista de Negócios/Business Analyst","Pleno","Masculino","de R$ 12.001/mês a R$ 16.000/mês","2","2.9"
"2023","Analista de Negócios/Business Analyst","Pleno","Masculino","de R$ 16.001/mês a R$ 20.000/mês","1","1.45"
"2023","Analista de Negócios/Business Analyst","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","12","14.46"
"2023","Analista de Negócios/Business Analyst","Sênior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","10","12.05"
"2023","Analista de Negócios/Business Analyst","Sênior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","6","7.23"
"2023","Analista de Negócios/Business Analyst","Sênior","Feminino","de R$ 16.001/mês a R$ 20.000/mês","2","2.41"
"2023","Analista de Negócios/Business Analyst","Sênior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","1","1.2"
"2023","Analista de Negócios/Business Analyst","Sênior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","1","1.2"
"2023","Analista de Negócios/Business Analyst","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","24","28.92"
"2023","Analista de Negócios/Business Analyst","Sênior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","13","15.66"
"2023","Analista de Negócios/Business Analyst","Sênior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","7","8.43"
"2023","Analista de Negócios/Business Analyst","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","4","4.82"
"2023","Analista de Negócios/Business Analyst","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","2","2.41"
"2023","Analista de Negócios/Business Analyst","Sênior","Masculino","de R$ 20.001/mês a R$ 25.000/mês","1","1.2"
"2023","Analista de Suporte/Analista Técnico","Júnior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","4","15.38"
"2023","Analista de Suporte/Analista Técnico","Júnior","Feminino","de R$ 1.001/mês a R$ 2.000/mês","2","7.69"
"2023","Analista de Suporte/Analista Técnico","Júnior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","1","3.85"
"2023","Analista de Suporte/Analista Técnico","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","1","3.85"
"2023","Analista de Suporte/Analista Técnico","Júnior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","8","30.77"
"2023","Analista de Suporte/Analista Técnico","Júnior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","5","19.23"
"2023","Analista de Suporte/Analista Técnico","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","4","15.38"
"2023","Analista de Suporte/Analista Técnico","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","1","3.85"
"2023","Analista de Suporte/Analista Técnico","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","2","6.45"
"2023","Analista de Suporte/Analista Técnico","Pleno","Feminino","de R$ 3.001/mês a R$ 4.000/mês","2","6.45"
"2023","Analista de Suporte/Analista Técnico","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","7","22.58"
"2023","Analista de Suporte/Analista Técnico","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","7","22.58"
"2023","Analista de Suporte/Analista Técnico","Pleno","Masculino","de R$ 2.001/mês a R$ 3.000/mês","5","16.13"
"2023","Analista de Suporte/Analista Técnico","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","3","9.68"
"2023","Analista de Suporte/Analista Técnico","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","2","6.45"
"2023","Analista de Suporte/Analista Técnico","Pleno","Masculino","de R$ 1.001/mês a R$ 2.000/mês","2","6.45"
"2023","Analista de Suporte/Analista Técnico","Pleno","Masculino","Menos de R$ 1.000/mês","1","3.23"
"2023","Analista de Suporte/Analista Técnico","Sênior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","2","13.33"
"2023","Analista de Suporte/Analista Técnico","Sênior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","1","6.67"
"2023","Analista de Suporte/Analista Técnico","Sênior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","1","6.67"
"2023","Analista de Suporte/Analista Técnico","Sênior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","1","6.67"
"2023","Analista de Suporte/Analista Técnico","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","5","33.33"
"2023","Analista de Suporte/Analista Técnico","Sênior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","2","13.33"
"2023","Analista de Suporte/Analista Técnico","Sênior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","2","13.33"
"2023","Analista de Suporte/Analista Técnico","Sênior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","1","6.67"
"2023","Analytics Engineer","Júnior","Feminino","de R$ 1.001/mês a R$ 2.000/mês","2","11.11"
"2023","Analytics Engineer","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","2","11.11"
"2023","Analytics Engineer","Júnior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","1","5.56"
"2023","Analytics Engineer","Júnior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","1","5.56"
"2023","Analytics Engineer","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","8","44.44"
"2023","Analytics Engineer","Júnior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","1","5.56"
"2023","Analytics Engineer","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","1","5.56"
"2023","Analytics Engineer","Júnior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","1","5.56"
"2023","Analytics Engineer","Júnior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","1","5.56"
"2023","Analytics Engineer","Pleno","Feminino","de R$ 6.001/mês a R$ 8.000/mês","9","17.65"
"2023","Analytics Engineer","Pleno","Feminino","de R$ 12.001/mês a R$ 16.000/mês","3","5.88"
"2023","Analytics Engineer","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","1","1.96"
"2023","Analytics Engineer","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","1","1.96"
"2023","Analytics Engineer","Pleno","Feminino","de R$ 25.001/mês a R$ 30.000/mês","1","1.96"
"2023","Analytics Engineer","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","13","25.49"
"2023","Analytics Engineer","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","11","21.57"
"2023","Analytics Engineer","Pleno","Masculino","de R$ 12.001/mês a R$ 16.000/mês","5","9.8"
"2023","Analytics Engineer","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","5","9.8"
"2023","Analytics Engineer","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","2","3.92"
"2023","Analytics Engineer","Sênior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","6","8.7"
"2023","Analytics Engineer","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","3","4.35"
"2023","Analytics Engineer","Sênior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","1","1.45"
"2023","Analytics Engineer","Sênior","Feminino","de R$ 16.001/mês a R$ 20.000/mês","1","1.45"
"2023","Analytics Engineer","Sênior","Feminino","de R$ 20.001/mês a R$ 25.000/mês","1","1.45"
"2023","Analytics Engineer","Sênior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","21","30.43"
"2023","Analytics Engineer","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","15","21.74"
"2023","Analytics Engineer","Sênior","Masculino","de R$ 16.001/mês a R$ 20.000/mês","9","13.04"
"2023","Analytics Engineer","Sênior","Masculino","de R$ 25.001/mês a R$ 30.000/mês","5","7.25"
"2023","Analytics Engineer","Sênior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","3","4.35"
"2023","Analytics Engineer","Sênior","Masculino","de R$ 30.001/mês a R$ 40.000/mês","2","2.9"
"2023","Analytics Engineer","Sênior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","1","1.45"
"2023","Analytics Engineer","Sênior","Masculino","de R$ 20.001/mês a R$ 25.000/mês","1","1.45"
"2023","Cientista de Dados/Data Scientist","Júnior","Feminino","de R$ 4.001/mês a R$ 6.000/mês","14","8.48"
"2023","Cientista de Dados/Data Scientist","Júnior","Feminino","de R$ 2.001/mês a R$ 3.000/mês","8","4.85"
"2023","Cientista de Dados/Data Scientist","Júnior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","7","4.24"
"2023","Cientista de Dados/Data Scientist","Júnior","Feminino","de R$ 1.001/mês a R$ 2.000/mês","4","2.42"
"2023","Cientista de Dados/Data Scientist","Júnior","Feminino","de R$ 3.001/mês a R$ 4.000/mês","4","2.42"
"2023","Cientista de Dados/Data Scientist","Júnior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","4","2.42"
"2023","Cientista de Dados/Data Scientist","Júnior","Masculino","de R$ 4.001/mês a R$ 6.000/mês","38","23.03"
"2023","Cientista de Dados/Data Scientist","Júnior","Masculino","de R$ 3.001/mês a R$ 4.000/mês","19","11.52"
"2023","Cientista de Dados/Data Scientist","Júnior","Masculino","de R$ 6.001/mês a R$ 8.000/mês","19","11.52"
"2023","Cientista de Dados/Data Scientist","Júnior","Masculino","de R$ 1.001/mês a R$ 2.000/mês","16","9.7"
"2023","Cientista de Dados/Data Scientist","Júnior","Masculino","de R$ 8.001/mês a R$ 12.000/mês","15","9.09"
"2023","Cientista de Dados/Data Scientist","Júnior","Masculino","de R$ 2.001/mês a R$ 3.000/mês","14","8.48"
"2023","Cientista de Dados/Data Scientist","Júnior","Masculino","Menos de R$ 1.000/mês","3","1.82"
"2023","Cientista de Dados/Data Scientist","Pleno","Feminino","de R$ 8.001/mês a R$ 12.000/mês","25","10.08"
"2023","Cientista de Dados/Data Scientist","Pleno","Feminino","de R$ 6.001/mês a R$ 8.000/mês","16","6.45"
"2023","Cientista de Dados/Data Scientist","Pleno","Feminino","de R$ 4.001/mês a R$ 6.000/mês","9","3.63"
"2023","Cientista de Dados/Data Scientist","Pleno","Feminino","de R$ 12.001/mês a R$ 16.000/mês","6","2.42"
"2023","Cientista de Dados/Data Scientist","Pleno","Feminino","de R$ 3.001/mês a R$ 4.000/mês","2","0.81"
"2023","Cientista de Dados/Data Scientist","Pleno","Feminino","de R$ 20.001/mês a R$ 25.000/mês","1","0.4"
"2023","Cientista de Dados/Data Scientist","Pleno","Masculino","de R$ 8.001/mês a R$ 12.000/mês","84","33.87"
"2023","Cientista de Dados/Data Scientist","Pleno","Masculino","de R$ 6.001/mês a R$ 8.000/mês","47","18.95"
"2023","Cientista de Dados/Data Scientist","Pleno","Masculino","de R$ 4.001/mês a R$ 6.000/mês","27","10.89"
"2023","Cientista de Dados/Data Scientist","Pleno","Masculino","de R$ 12.001/mês a R$ 16.000/mês","16","6.45"
"2023","Cientista de Dados/Data Scientist","Pleno","Masculino","de R$ 3.001/mês a R$ 4.000/mês","7","2.82"
"2023","Cientista de Dados/Data Scientist","Pleno","Masculino","de R$ 16.001/mês a R$ 20.000/mês","4","1.61"
"2023","Cientista de Dados/Data Scientist","Pleno","Masculino","de R$ 2.001/mês a R$ 3.000/mês","2","0.81"
"2023","Cientista de Dados/Data Scientist","Pleno","Masculino","de R$ 25.001/mês a R$ 30.000/mês","1","0.4"
"2023","Cientista de Dados/Data Scientist","Pleno","Masculino","de R$ 20.001/mês a R$ 25.000/mês","1","0.4"
"2023","Cientista de Dados/Data Scientist","Sênior","Feminino","de R$ 12.001/mês a R$ 16.000/mês","23","8.55"
"2023","Cientista de Dados/Data Scientist","Sênior","Feminino","de R$ 8.001/mês a R$ 12.000/mês","21","7.81"
"2023","Cientista de Dados/Data Scientist","Sênior","Feminino","de R$ 16.001/mês a R$ 20.000/mês","7","2.6"
"2023","Cientista de Dados/Data Scientist","Sênior","Feminino","de R$ 6.001/mês a R$ 8.000/mês","1","0.37"
"2023","Cientista de Dados/Data Scientist","Sênior","Feminino","de R$ 25.001/mês a R$ 30.000/mês","1","0.37"
"2023","Cientista de Dados/Data Scientist","Sênior","Feminino","Acima de R$ 40.001/mês","1","0.37"
"2023","Cientista de Dados/Data Scientist","Sênior","Masculino","de R$ 12.001/mês a R$ 16.000/mês","83","30.86"
